20250114;г.Ульяновск,ул.Радищева,68;6;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250114;г.Ульяновск,ул.Радищева,68;7;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250114;г.Ульяновск,ул.Радищева,68;8;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250113;г.Ульяновск,ул.Орлова,18;1;Вода питьевая ВОЛЖАНКА негазированная 5л пэт;1;94,99
20250112;г.Ульяновск,ул.Кролюницкого,31а;1;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250112;г.Ульяновск,ул.Кролюницкого,31а;2;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;94,99
20250112;г.Ульяновск,ул.Кролюницкого,31а;3;Перец ПРИПРАВЫЧ черный горошек 50г;1;79,99
20250112;г.Ульяновск,ул.Кролюницкого,31а;4;Крупа ГУЛЛИВЕР Ячменная перловая 1сорт 700г;1;20,99
20250112;г.Ульяновск,ул.Кролюницкого,31а;5;Тесто дрожжевое сдобное "Домашнее";1,08;129,59
20250111;г.Ульяновск,ул.Орлова,18;1;Крупа ЯРМАРКА горох колотый 700г;1;100,99
20250131;г.Ульяновск,ул.Орлова,18;1;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;54,99
20250131;г.Ульяновск,ул.Орлова,18;2;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;102,99
20250131;г.Ульяновск,ул.Орлова,18;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250131;г.Ульяновск,ул.Орлова,18;4;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250131;г.Ульяновск,ул.Орлова,18;5;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250130;г.Ульяновск,ул.Орлова,18;1;Сельдерей стеблевой;0,598;162,65
20250130;г.Ульяновск,ул.Орлова,18;2;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250129;г.Ульяновск,ул.Радищева,68;1;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250129;г.Ульяновск,ул.Радищева,68;2;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250128;г.Ульяновск,ул.Орлова,18;1;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250128;г.Ульяновск,ул.Орлова,18;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250128;г.Ульяновск,ул.Орлова,18;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250127;г.Ульяновск,ул.Орлова,18;1;Вода минеральная УЛЬЯНКА газированная 1.5л пэт;1;30,99
20250127;г.Ульяновск,ул.Орлова,18;2;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;102,99
20250127;г.Ульяновск,ул.Орлова,18;3;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250126;г.Ульяновск,ул.Орлова,18;1;Тушка ЦБ охл AN-NOOR Халяль 1сорт пакет;1,872;432,42
20250126;г.Ульяновск,ул.Орлова,18;2;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 450г ф/п;1;159,98
20250126;г.Ульяновск,ул.Орлова,18;3;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250125;г.Ульяновск,ул.Радищева,68;1;Вода минеральная УЛЬЯНКА газированная 1.5л пэт;1;35,99
20250125;г.Ульяновск,ул.Радищева,68;2;Мешки для мусора ГУЛЛИВЕР Eco Прочные 60л*30шт;1;99,99
20250125;г.Ульяновск,ул.Радищева,68;3;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250125;г.Ульяновск,ул.Радищева,68;4;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250124;г.Ульяновск,ул.Орлова,18;1;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250124;г.Ульяновск,ул.Орлова,18;2;Зеленый горошек LORADO 400г ж/б;1;79,99
20250124;г.Ульяновск,ул.Радищева,68;1;Напиток газированный ЧЕРНОГОЛОВКА Байкал 2л;1;124,99
20250124;г.Ульяновск,ул.Радищева,68;2;Свекла;0,918;27,53
20250124;г.Ульяновск,ул.Радищева,68;3;Крекер КУЗНЕЦКИЙ С солью 170г;1;44,99
20250124;г.Ульяновск,ул.Радищева,68;4;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;94,99
20250124;г.Ульяновск,ул.Радищева,68;5;Вафли СЛАДКАЯ СЛОБОДА Муля Красотуля Топленое молоко 270г;1;104,99
20250124;г.Ульяновск,ул.Радищева,68;6;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250124;г.Ульяновск,ул.Радищева,68;7;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250124;г.Ульяновск,ул.Радищева,68;8;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250124;г.Ульяновск,ул.Радищева,68;9;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250123;г.Ульяновск,ул.Радищева,68;1;Творог ВОЛЖСКИЕ ПРОСТОРЫ 9% 180г пленка;1;89,99
20250123;г.Ульяновск,ул.Радищева,68;2;Майонез СЛОБОДА Провансаль 67% 400мл д/п;1;109,99
20250123;г.Ульяновск,ул.Радищева,68;3;Яйцо куриное СО белое фас.  10шт;1;99,99
20250123;г.Ульяновск,ул.Радищева,68;4;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250123;г.Ульяновск,ул.Радищева,68;5;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 450г ф/п;1;159,99
20250123;г.Ульяновск,ул.Радищева,68;6;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250211;г.Ульяновск,ул.Радищева,68;1;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250211;г.Ульяновск,ул.Радищева,68;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250211;г.Ульяновск,ул.Радищева,68;3;Салатная смесь БЕЛАЯ ДАЧА Руккола, радичо 75г;1;179,99
20250211;г.Ульяновск,ул.Радищева,68;4;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250211;г.Ульяновск,ул.Радищева,68;5;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250211;г.Ульяновск,ул.Радищева,68;6;Соль ИЛЕЦКАЯ 1кг;1;10,99
20250211;г.Ульяновск,ул.Радищева,68;7;Бананы;0,968;169,39
20250210;г.Ульяновск,ул.Орлова,18;1;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;53,99
20250210;г.Ульяновск,ул.Орлова,18;2;Хлебцы ЩЕДРЫЕ Тонкие Многозерновые 170г;1;122,99
20250210;г.Ульяновск,ул.Орлова,18;3;Яйцо куриное С1 фас. 10шт;1;99,99
20250209;г.Ульяновск,ул.Гончарова,21;1;Минтай с/м без головы фас.;0,926;185,19
20250209;г.Ульяновск,ул.Гончарова,21;2;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250207;г.Ульяновск,ул.Радищева,68;1;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;94,99
20250207;г.Ульяновск,ул.Радищева,68;2;Корм д/стерил.кошек PERFECT FIT Паштет с говядиной 75г;2;59,98
20250207;г.Ульяновск,ул.Радищева,68;3;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;53,99
20250207;г.Ульяновск,ул.Радищева,68;4;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250207;г.Ульяновск,ул.Радищева,68;5;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250207;г.Ульяновск,ул.Радищева,68;6;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250206;г.Ульяновск,ул.Орлова,18;1;Тушка ЦБ охл AN-NOOR Халяль 1сорт пакет;2,01;464,3
20250206;г.Ульяновск,ул.Орлова,18;2;Сыр ЛАМБЕР 50% полшара;0,572;743,58
20250206;г.Ульяновск,ул.Орлова,18;3;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250205;г.Ульяновск,ул.Радищева,68;1;Яйцо куриное СО белое фас.  10шт;1;109,99
20250205;г.Ульяновск,ул.Радищева,68;2;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250205;г.Ульяновск,ул.Радищева,68;3;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;94,99
20250205;г.Ульяновск,ул.Радищева,68;4;Майонез СЛОБОДА Провансаль 67% 400мл д/п;1;119,99
20250204;г.Ульяновск,ул.Орлова,18;1;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250204;г.Ульяновск,ул.Орлова,18;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250204;г.Ульяновск,ул.Орлова,18;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250204;г.Ульяновск,ул.Орлова,18;4;Яблоко Крипс Пинк;1,182;177,29
20250204;г.Ульяновск,ул.Орлова,18;5;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;53,99
20250204;г.Ульяновск,ул.Орлова,18;6;Вафли СЛАДКАЯ СЛОБОДА Муля Красотуля Вареная сгущенка 270г;1;110,99
20250204;г.Ульяновск,ул.Орлова,18;7;Тесто дрожжевое сдобное;0,522;78,29
20250204;г.Ульяновск,ул.Орлова,18;8;Тесто дрожжевое сдобное;0,526;78,89
20250202;г.Ульяновск,ул.Орлова,18;1;Питьевая Вода для Чая и Кофе Волжанка 5л пэт;1;99,99
20250202;г.Ульяновск,ул.Орлова,18;2;Сельдерей стеблевой;0,554;150,68
20250202;г.Ульяновск,ул.Орлова,18;3;Тесто для пельменей;1,266;126,59
20250202;г.Ульяновск,ул.Орлова,18;4;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;102,99
20250202;г.Ульяновск,ул.Орлова,18;5;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;54,99
20250201;г.Ульяновск,ул.Орлова,18;1;Набор для ухи;1,96;862,38
20250201;г.Ульяновск,ул.Орлова,18;2;Капуста б/к молодая;1,224;173,8
20250201;г.Ульяновск,ул.Радищева,68;1;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;54,99
20250201;г.Ульяновск,ул.Радищева,68;2;Водка СЛАВЯНСКАЯ Мягкая На березовых почках 40% 0.25л;1;174,99
20250201;г.Ульяновск,ул.Радищева,68;3;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250222;г.Ульяновск,ул.Орлова,18;1;Вода питьевая ВОЛЖАНКА негазированная 5л пэт;1;97,99
20250222;г.Ульяновск,ул.Орлова,18;2;Молоко ВКУСНОТЕЕВО Пастеризованное  2.5% 900г пэт;1;99,99
20250222;г.Ульяновск,ул.Орлова,18;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250222;г.Ульяновск,ул.Орлова,18;4;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250222;г.Ульяновск,ул.Орлова,18;5;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250222;г.Ульяновск,ул.Орлова,18;6;Салатная смесь БЕЛАЯ ДАЧА Руккола, радичо 75г;1;188,99
20250221;г.Ульяновск,ул.Радищева,68;1;Вода минеральная УЛЬЯНКА газированная 1.5л пэт;1;28,99
20250221;г.Ульяновск,ул.Радищева,68;2;Майонез СЛОБОДА Провансаль 67% 750г д/п;1;169,99
20250221;г.Ульяновск,ул.Радищева,68;3;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250220;г.Ульяновск,ул.Орлова,18;1;Капуста белокочанная;2,48;104,14
20250220;г.Ульяновск,ул.Кролюницкого,31а;1;Минтай с/м без головы фас.;0,996;209,15
20250219;г.Ульяновск,ул.Орлова,18;1;Сельдерей стеблевой;0,632;65,09
20250219;г.Ульяновск,ул.Орлова,18;2;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250219;г.Ульяновск,ул.Орлова,18;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250219;г.Ульяновск,ул.Орлова,18;4;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;78,99
20250219;г.Ульяновск,ул.Орлова,18;5;Крекер КУЗНЕЦКИЙ С солью 170г;1;47,99
20250219;г.Ульяновск,ул.Орлова,18;6;Сыр ЛАМБЕР 50% полшара;0,558;725,39
20250219;г.Ульяновск,ул.Орлова,18;7;Сметана ВОЛЖСКИЕ ПРОСТОРЫ 20% 200г  ф/п;1;53,99
20250218;г.Ульяновск,ул.Радищева,68;1;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
20250216;г.Ульяновск,ул.Радищева,68;1;Молоко ВКУСНОТЕЕВО 3.2% 900г л/п;1;94,99
20250216;г.Ульяновск,ул.Радищева,68;2;Вафли СЛАДКАЯ СЛОБОДА Муля Красотуля Топленое молоко 270г;1;79,99
20250216;г.Ульяновск,ул.Радищева,68;3;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250216;г.Ульяновск,ул.Радищева,68;4;Простокваша СЕЛО ЗЕЛЕНОЕ Термостатная 4% 200г п/ст;1;74,99
20250216;г.Ульяновск,ул.Радищева,68;5;Яблоко Фуджи;0,99;178,19
20250215;г.Ульяновск,ул.Гончарова,21;1;Булочки РАДОНЕЖ Отрубные 300г;1;89,99
